gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,1,6,1,0,0,0,2,0,0,2,0,1,1,2,67.41,406.95,1
1,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,2,30.84,300.26,0
0,0,1,0,65,1,2,0,2,2,2,0,0,2,1,0,1,89.5,5826.37,0
0,0,0,1,39,1,0,2,1,1,1,1,1,1,2,1,3,31.1,1245.33,0
1,0,1,0,7,1,0,1,0,0,2,0,0,0,2,1,3,59.48,405.39,0
1,0,1,0,51,1,0,1,0,2,0,0,2,0,0,1,0,71.66,3666.22,1
1,0,0,0,3,1,2,1,2,0,0,0,2,2,2,0,3,82.11,249.7,0
1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,1,0,32.29,1131.8,0
0,0,0,0,27,1,0,0,0,0,0,0,0,0,1,1,0,60.48,1637.92,1
1,0,1,1,30,1,2,0,0,2,0,0,0,2,0,0,0,91.18,2754.7,1
1,0,0,0,26,1,2,0,0,0,2,0,0,2,0,0,2,78.69,2035.87,1
0,0,0,0,63,1,2,1,0,2,0,0,0,2,2,0,1,94.52,5981.17,0
0,0,1,0,15,1,2,0,2,0,2,0,2,0,0,0,2,61.54,950.55,1
1,0,1,0,18,1,2,1,0,2,0,0,0,0,2,1,1,69.95,1268.08,1
0,0,1,0,3,0,1,1,2,2,0,0,0,0,1,0,2,59.84,149.31,1
0,0,0,0,16,1,2,2,1,1,1,1,1,1,0,0,3,29.32,461.27,1
0,0,0,0,15,1,2,1,2,0,0,0,0,0,0,0,2,70.81,1070.42,1
1,1,1,0,20,0,1,2,1,1,1,1,1,1,1,1,3,18.25,351.82,0
0,0,0,1,20,1,0,1,2,0,2,2,0,2,1,1,3,68.44,1361.44,1
0,0,0,0,64,1,0,1,0,2,2,2,0,2,0,1,0,79.31,5061.33,1
0,1,0,0,50,0,1,0,0,0,0,0,0,0,0,1,0,55.85,2812.63,1
1,0,0,0,5,1,2,1,0,2,0,0,0,0,0,0,2,68.3,349.64,0
0,0,1,0,4,1,2,2,1,1,1,1,1,1,1,1,2,24.27,85.15,1
0,0,1,0,45,1,2,0,2,2,0,0,0,0,1,1,3,53.43,2395.52,0
0,0,1,1,56,1,2,1,2,0,2,2,2,0,0,0,2,64.24,3612.32,0
1,1,0,0,28,1,0,1,2,0,0,0,0,0,2,1,1,83.17,2344.22,0
0,1,0,0,19,1,0,2,1,1,1,1,1,1,1,0,2,32.52,627.43,1
1,0,1,0,63,1,0,1,0,2,0,0,2,0,2,1,2,75.93,4766.69,0
0,0,1,0,7,1,0,2,1,1,1,1,1,1,0,0,3,31.71,209.77,0
0,0,1,0,19,1,0,0,0,2,0,0,0,0,0,1,3,75.31,1429.5,1
1,0,1,0,62,1,0,1,2,0,0,0,2,0,0,1,2,77.51,4806.84,0
0,1,0,1,1,1,2,2,1,1,1,1,1,1,0,0,2,32.04,37.05,1
1,0,0,1,56,1,2,2,1,1,1,1,1,1,1,1,1,31.86,1791.99,0
0,1,1,1,69,1,0,2,1,1,1,1,1,1,0,0,0,28.01,1925.27,0
1,0,0,0,69,1,0,1,0,0,0,2,0,2,1,0,2,75.98,5229.42,0
1,0,0,0,27,0,1,2,1,1,1,1,1,1,0,1,2,18.25,481.74,1
0,1,0,1,45,0,1,0,0,2,0,0,2,0,1,1,2,57.78,2603.77,1
1,0,1,0,45,1,2,2,1,1,1,1,1,1,1,1,2,26.09,1206.15,0
0,0,1,1,48,1,0,0,0,0,0,0,0,0,0,1,0,65.12,3123.03,0
0,0,1,0,66,0,1,2,1,1,1,1,1,1,0,1,2,18.25,1189.86,0
1,0,0,0,64,1,0,1,2,0,0,0,2,2,2,0,2,100.14,6410.75,0
1,0,0,0,16,1,0,1,0,2,0,0,2,0,1,1,2,74.03,1179.96,1
0,0,0,1,62,1,0,1,0,0,0,0,2,2,2,0,2,95.72,5924.3,0
0,0,1,0,3,1,2,1,0,2,2,0,0,0,2,1,2,72.18,213.67,1
0,0,1,0,21,1,0,0,2,0,2,0,0,0,0,0,2,62.13,1288.03,0
0,0,0,1,37,1,0,0,0,0,0,2,2,0,1,0,3,85.61,3180.32,0
1,0,0,0,41,0,1,2,1,1,1,1,1,1,0,0,2,18.25,769.52,1
1,0,1,1,29,1,0,0,0,0,0,0,0,2,0,1,0,77.37,2240.36,1
0,1,0,0,50,1,2,0,0,0,0,0,2,0,0,1,1,73.95,3708.98,0
0,1,0,0,68,1,2,0,0,2,0,0,2,2,2,1,2,83.0,5613.06,0
0,0,0,0,53,1,2,2,1,1,1,1,1,1,2,1,3,23.85,1257.27,0
1,0,0,0,3,1,0,0,0,0,0,0,2,2,0,0,3,96.38,278.56,1
0,0,1,0,49,1,0,0,0,0,0,2,0,0,2,1,1,69.53,3410.52,0
1,0,0,1,20,1,0,1,0,0,0,2,2,2,0,1,1,68.73,1388.2,1
1,0,1,0,59,0,1,0,0,0,0,2,0,2,1,1,2,51.06,3043.81,0
1,0,1,1,59,1,0,2,1,1,1,1,1,1,0,1,2,32.68,1931.61,0
1,0,0,0,34,1,2,1,2,0,0,0,2,2,1,1,2,96.0,3271.23,1
0,0,1,1,20,1,0,1,0,0,0,2,2,0,1,0,3,68.76,1375.14,0
0,1,1,0,69,0,1,1,0,2,0,0,2,2,0,0,0,64.29,4426.07,0
0,0,0,1,15,1,0,0,2,0,0,0,2,0,2,1,1,71.99,1084.53,0
1,0,1,1,52,1,0,1,0,0,0,2,2,0,2,1,0,55.17,2876.25,0
1,1,0,0,36,1,2,2,1,1,1,1,1,1,0,1,1,23.89,853.8,0
0,1,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,23.91,1586.96,0
0,0,0,0,22,0,1,0,2,2,2,0,2,0,1,0,2,52.06,1148.36,0
1,0,0,1,11,1,0,2,1,1,1,1,1,1,1,1,0,25.43,288.56,0
0,0,0,0,26,0,1,1,0,0,0,0,2,2,0,0,2,92.64,2415.88,1
1,0,1,0,41,1,2,1,2,0,0,0,2,2,2,1,2,73.65,3023.09,0
0,1,0,0,19,0,1,1,0,0,0,2,0,2,0,1,0,55.67,1084.04,1
0,0,0,1,53,1,0,2,1,1,1,1,1,1,1,0,2,32.67,1738.7,0
0,0,1,1,45,1,2,2,1,1,1,1,1,1,0,0,2,31.15,1427.4,0
1,0,0,0,52,1,2,0,0,0,0,2,2,2,0,0,3,88.68,4632.23,1
1,0,0,0,30,0,1,0,0,2,2,0,0,2,2,0,1,55.64,1658.81,1
0,0,0,1,12,1,0,2,1,1,1,1,1,1,2,1,3,33.16,382.85,0
0,0,1,0,15,1,2,0,0,0,0,2,0,0,2,1,3,50.48,747.0,0
1,0,0,0,32,1,0,0,2,0,0,0,2,2,2,0,1,90.17,2863.33,0
0,0,1,0,32,1,0,2,1,1,1,1,1,1,2,1,3,25.3,811.35,0
0,0,1,0,60,1,0,1,2,2,0,0,0,2,0,1,1,82.1,4923.81,0
1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,1,0,70.71,144.66,0
0,1,1,1,57,1,0,1,0,0,0,0,0,2,0,0,3,70.64,4010.55,1
1,1,1,0,8,0,1,1,0,0,0,0,2,0,0,0,2,69.07,589.32,1
1,0,1,0,54,1,2,1,2,2,0,0,0,2,1,1,1,81.42,4380.32,0
1,1,0,0,71,1,0,0,0,0,0,0,2,2,0,1,0,79.62,5666.58,1
0,1,1,0,71,1,0,1,2,0,2,0,2,2,0,1,3,75.97,5398.99,1
1,1,0,1,46,1,0,2,1,1,1,1,1,1,0,1,2,28.98,1358.7,0
1,0,1,1,32,1,2,1,0,0,0,0,0,2,0,0,2,93.36,2990.27,1
1,0,1,1,9,1,2,1,0,0,2,2,0,0,2,0,3,61.45,559.43,0
0,1,0,0,60,0,1,0,0,0,0,0,2,2,0,1,2,62.16,3736.68,1
1,0,1,0,14,1,0,0,2,0,2,0,0,0,1,1,3,53.54,768.43,0
1,0,1,0,11,0,1,1,0,0,0,0,2,0,2,0,2,63.1,704.43,0
1,0,1,0,8,1,2,1,0,0,0,0,0,0,0,1,1,56.45,460.46,1
1,1,1,0,2,1,2,1,0,2,2,0,0,0,0,1,1,46.17,136.11,1
0,0,1,0,23,0,1,1,0,2,0,0,0,0,0,1,0,43.14,988.62,0
0,0,1,1,50,1,0,1,0,0,2,2,0,2,0,0,3,74.16,3722.33,1
0,1,1,0,62,1,0,2,1,1,1,1,1,1,0,1,2,27.77,1723.57,0
0,0,0,1,9,1,0,1,0,0,2,0,2,2,2,1,3,59.08,544.53,0
0,1,1,0,60,1,0,1,2,0,0,0,0,0,2,1,1,60.04,3621.05,0
0,0,1,0,55,1,2,2,1,1,1,1,1,1,0,0,3,25.95,1402.61,0
1,0,0,0,49,1,0,1,0,0,2,2,2,0,0,1,0,59.61,2949.03,0
1,1,0,0,31,1,0,1,0,0,0,0,0,0,2,1,1,82.8,2549.28,1
0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,3,68.61,286.42,0
1,0,1,1,24,1,0,1,0,0,0,0,0,0,1,1,2,60.34,1433.16,0
0,0,1,0,43,0,1,1,0,0,0,0,2,2,1,0,2,69.3,2976.28,0
1,0,0,0,7,1,2,1,2,0,0,2,0,2,1,1,2,79.1,573.03,1
0,0,0,0,36,1,2,0,0,2,0,0,2,0,0,1,3,68.62,2473.96,0
1,0,0,1,65,1,0,2,1,1,1,1,1,1,0,0,3,26.11,1709.28,0
0,0,1,0,58,1,2,1,2,2,2,0,0,2,0,1,1,77.4,4493.51,0
0,1,0,0,17,1,2,1,0,0,0,0,0,0,0,0,0,75.29,1276.4,1
1,0,1,0,7,1,0,2,1,1,1,1,1,1,0,0,2,30.25,194.62,1
0,0,1,0,30,1,0,0,2,0,0,2,0,0,1,1,2,52.9,1609.82,0
0,0,0,0,28,1,2,2,1,1,1,1,1,1,0,0,0,30.1,847.03,0
1,1,0,0,25,1,2,2,1,1,1,1,1,1,0,0,3,24.99,641.45,0
1,1,0,0,38,1,0,1,0,0,0,0,0,2,0,1,3,88.47,3378.87,1
1,0,0,1,14,1,2,0,0,0,2,0,2,0,0,1,2,72.0,1014.74,1
1,0,1,0,35,1,0,1,2,0,0,2,0,0,2,0,2,78.55,2743.94,0
0,0,1,0,8,1,0,0,2,0,0,2,0,2,2,0,2,81.05,632.38,0
0,0,0,0,23,0,1,0,0,2,0,0,2,2,2,1,2,64.98,1501.18,0
1,0,0,1,19,1,2,2,1,1,1,1,1,1,2,0,3,29.89,578.41,0
0,0,0,0,47,0,1,1,0,2,0,2,0,0,2,1,2,54.59,2575.57,1
0,0,1,0,29,1,0,2,1,1,1,1,1,1,1,1,3,25.15,743.98,0
0,0,0,0,5,0,1,0,0,2,0,0,0,0,1,1,1,62.13,305.24,0
1,0,0,0,9,1,0,1,2,0,0,2,0,2,2,0,2,63.01,590.89,1
0,0,0,0,62,0,1,0,0,2,2,2,0,2,2,0,3,60.66,3750.39,0
0,0,1,0,44,1,0,2,1,1,1,1,1,1,2,0,2,24.9,1075.92,0
1,0,1,0,54,1,2,0,0,0,2,0,2,0,2,0,2,67.01,3616.42,0
0,0,0,0,13,1,2,2,1,1,1,1,1,1,0,0,2,26.48,341.74,0
0,0,0,1,47,1,2,0,2,2,0,0,2,0,2,1,0,70.3,3280.88,0
0,1,1,0,53,0,1,1,0,0,2,2,0,2,0,0,2,69.33,3658.47,1
0,0,0,1,33,1,0,1,0,0,0,0,0,0,0,0,0,58.15,1901.77,1
1,0,1,0,53,1,0,1,0,2,0,2,0,2,0,1,3,94.75,5015.82,1
0,0,0,0,71,1,0,0,2,2,0,0,0,2,0,1,2,71.16,5045.92,0
0,0,0,0,18,1,0,1,0,2,2,0,0,0,0,0,2,54.95,1006.58,1
1,0,0,1,1,1,2,1,2,0,0,0,0,0,2,1,0,52.15,52.69,0
0,0,1,0,36,1,2,0,0,2,0,0,0,2,2,0,3,75.02,2714.77,0
1,0,1,0,25,1,0,1,2,0,0,0,2,0,0,0,2,75.04,1884.48,1
1,0,1,0,56,1,2,2,1,1,1,1,1,1,0,0,3,26.31,1471.73,0
0,0,0,0,36,1,0,2,1,1,1,1,1,1,0,1,1,31.74,1137.16,1
1,0,1,0,58,1,0,0,0,0,0,0,2,0,0,0,1,79.85,4657.58,1
1,1,0,1,38,1,0,0,2,0,0,0,2,2,0,0,2,80.6,3041.54,0
0,0,0,0,54,1,0,1,0,0,2,0,2,0,1,1,2,66.99,3641.7,0
1,1,1,1,42,1,2,0,2,0,0,0,2,0,0,0,2,87.88,3704.19,0
0,0,0,0,14,1,2,1,0,2,2,0,0,2,0,0,3,84.15,1161.19,1
1,1,0,0,66,1,2,1,2,0,2,0,0,0,0,0,0,74.36,4912.97,0
1,0,0,0,4,1,0,0,2,2,0,0,0,0,2,0,2,65.77,241.48,0
1,0,1,0,25,0,1,2,1,1,1,1,1,1,0,0,2,18.25,457.7,1
1,0,1,0,14,0,1,1,2,0,0,2,2,0,0,0,1,63.13,916.55,1
1,0,0,0,3,1,2,1,2,0,0,0,2,2,1,1,1,98.07,297.54,1
0,0,1,0,39,1,2,1,0,0,0,0,2,2,0,1,1,68.35,2655.87,1
1,0,1,0,17,1,0,0,0,0,2,2,0,0,1,1,1,71.4,1215.39,0
0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,2,26.15,302.37,0
1,0,0,0,52,1,0,2,1,1,1,1,1,1,0,0,2,31.54,1647.87,0
0,0,1,0,45,1,0,0,0,0,0,0,2,2,2,1,0,83.74,3747.68,0
1,0,0,0,20,0,1,0,0,2,0,0,0,0,0,1,3,44.76,910.06,0
0,0,0,0,46,1,2,1,2,2,0,2,2,2,2,1,3,73.24,3382.09,0
0,0,0,0,19,1,0,1,0,2,0,0,0,0,2,1,0,63.0,1191.18,1
1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,61.22,56.39,1
0,0,1,1,41,1,0,0,2,0,0,0,0,0,1,1,3,80.74,3303.16,0
1,0,1,0,46,1,2,0,0,0,0,0,2,2,0,0,2,92.53,4286.56,0
1,0,0,0,54,1,2,2,1,1,1,1,1,1,0,1,1,24.61,1313.56,0
1,0,0,0,44,1,2,1,0,0,0,2,0,0,0,0,2,71.7,3121.39,1
0,0,0,0,8,1,2,1,2,0,0,2,0,2,0,0,0,80.28,638.91,1
1,1,1,1,67,0,1,0,0,0,2,2,0,0,2,0,3,67.39,4530.27,0
0,1,0,0,26,1,2,2,1,1,1,1,1,1,0,0,3,31.35,850.3,1
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,1,27.79,127.72,0
0,0,1,0,66,1,0,1,0,0,0,0,2,0,0,1,2,87.62,5802.09,1
0,0,1,1,31,1,0,1,2,2,2,0,2,0,0,1,0,63.93,1974.27,1
1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,1,3,28.7,985.74,0
1,0,0,0,7,1,0,1,0,0,2,0,0,2,2,0,1,61.6,447.12,1
1,0,1,0,48,1,2,1,0,0,0,2,0,0,1,0,0,50.14,2412.48,0
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,1,3,30.41,0.0,0
0,0,0,1,40,1,0,0,0,2,0,0,2,0,0,1,0,70.2,2829.88,0
0,0,0,1,11,1,0,0,0,2,0,0,2,2,0,0,3,73.42,810.05,1
1,0,0,1,33,1,0,1,0,2,2,0,2,2,0,1,2,93.59,3107.3,1
1,1,0,1,29,1,0,1,0,0,0,2,0,0,0,0,2,50.94,1448.86,0
0,0,0,0,39,1,0,1,0,2,0,2,0,0,0,0,3,63.82,2484.68,1
1,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,0,31.61,619.1,1
1,1,1,1,60,1,2,0,2,0,2,0,2,0,0,0,3,83.59,5042.4,1
1,0,0,0,43,1,0,0,0,0,0,0,0,2,0,1,1,79.45,3406.34,1
0,0,0,0,29,1,2,1,0,0,0,0,2,0,0,1,2,74.57,2157.15,1
1,0,1,1,26,1,0,1,2,0,0,2,0,2,0,1,2,96.51,2530.89,1
0,0,1,0,46,1,2,0,2,2,2,0,2,0,0,0,3,73.68,3410.88,1
1,0,0,0,70,1,0,0,0,0,0,2,2,2,0,0,2,80.89,5666.33,1
0,0,1,0,72,0,1,0,0,0,0,0,2,0,2,0,2,74.05,5323.02,0
0,0,0,0,18,1,0,1,0,0,2,2,2,0,0,1,0,74.29,1374.5,1
1,0,0,1,23,0,1,1,0,2,2,0,0,2,0,0,3,59.23,1349.6,1
1,0,1,0,22,1,2,0,2,2,0,2,2,2,0,1,1,78.83,1737.51,1
1,0,0,0,13,1,0,0,0,0,0,0,2,2,0,1,1,82.85,1074.53,1
0,0,0,0,7,1,2,0,0,0,0,0,0,0,2,1,1,78.45,561.41,0
1,1,0,0,25,1,0,0,0,0,0,0,2,0,0,0,3,74.89,1869.81,1
1,0,0,0,12,1,0,1,0,2,0,2,2,0,0,1,2,60.7,709.34,1
0,0,0,1,36,1,0,0,2,0,0,0,0,0,0,1,0,61.07,2204.77,1
0,0,0,0,13,0,1,1,0,2,0,0,2,2,0,0,3,57.43,750.68,1
1,0,1,0,72,1,0,2,1,1,1,1,1,1,0,1,3,29.07,2092.15,0
0,0,1,0,40,1,0,2,1,1,1,1,1,1,1,0,2,24.12,984.83,0
1,0,1,1,47,1,2,1,0,2,2,2,2,2,0,1,3,81.97,3851.06,0
1,1,1,0,7,1,0,0,2,0,0,0,0,0,0,0,1,72.01,500.14,1
0,0,1,1,39,1,2,1,2,2,0,0,0,2,0,1,0,75.45,2956.84,0
0,0,0,1,52,1,2,1,0,0,0,2,0,2,2,0,3,77.47,4023.54,0
1,0,0,0,53,1,0,1,0,2,0,2,0,2,2,0,3,70.0,3724.25,0
1,0,0,0,29,1,2,1,0,0,0,0,2,2,1,1,3,88.48,2545.48,1
0,0,1,1,5,0,1,2,1,1,1,1,1,1,2,1,3,18.25,80.86,0
0,0,1,1,14,1,0,2,1,1,1,1,1,1,0,1,2,26.78,391.49,1
0,1,0,0,31,1,0,1,0,2,0,2,2,2,0,0,2,68.79,2129.26,1
0,1,0,0,62,1,0,1,2,0,0,0,0,0,1,0,2,83.55,5176.42,0
0,0,0,0,51,1,0,1,0,2,0,0,0,2,2,0,2,67.13,3431.97,0
1,0,0,0,64,1,2,1,0,0,0,0,2,0,2,1,1,80.06,5154.03,0
1,0,0,0,27,1,2,0,0,0,0,0,2,2,2,0,2,82.33,2221.03,1
0,0,1,0,44,1,0,2,1,1,1,1,1,1,0,0,2,32.37,1426.28,0
0,0,1,0,17,1,0,0,0,0,0,0,0,0,0,1,2,51.5,875.9,1
0,0,1,1,59,1,2,2,1,1,1,1,1,1,0,1,1,24.46,1446.33,0
1,1,0,0,1,1,0,1,0,2,2,2,2,2,2,1,1,86.13,72.76,1
0,0,1,0,3,0,1,1,0,0,2,0,0,2,1,0,2,70.15,221.64,1
0,0,0,0,71,1,2,1,0,2,2,2,0,2,0,1,0,83.5,5946.89,0
0,0,0,1,70,1,0,1,0,0,2,0,2,0,0,1,2,77.07,5352.63,0
0,1,1,1,59,1,2,0,0,2,0,2,2,2,0,0,1,67.64,3970.22,0
1,1,1,0,51,1,0,0,0,0,2,2,2,2,1,1,1,86.93,4434.88,0
0,0,0,0,51,1,2,1,0,0,2,2,2,2,2,0,0,90.33,4582.02,1
1,0,0,0,42,1,2,1,0,0,0,0,0,0,1,0,3,58.3,2445.41,0
1,0,1,0,3,1,0,0,0,0,2,0,0,0,2,1,2,53.05,179.55,0
0,0,1,0,24,1,0,1,2,0,0,0,0,2,0,0,1,73.79,1796.76,0
0,1,0,0,56,1,2,0,0,0,2,0,2,2,2,1,0,88.2,4934.71,0
0,0,0,1,46,1,0,1,0,0,0,0,2,0,0,0,3,66.88,3087.92,1
1,0,0,1,63,1,0,1,2,0,0,0,0,0,1,1,2,66.91,4205.4,0
1,0,1,0,27,1,0,1,0,0,2,0,2,0,2,0,3,74.7,2036.32,0
1,0,0,0,36,1,0,1,2,0,2,0,2,0,0,0,0,69.18,2489.33,1
1,0,1,1,0,1,2,0,2,2,2,0,2,0,1,1,1,84.8,40.69,1
0,0,1,0,10,1,0,0,0,0,2,0,0,2,1,0,2,64.87,653.63,0
0,0,1,0,43,1,0,0,0,0,2,0,2,2,0,1,0,93.27,3996.07,0
0,0,1,1,72,1,0,1,0,2,0,0,2,2,1,1,3,98.84,7093.89,0
1,1,0,0,46,1,0,1,0,0,0,0,2,0,0,1,2,73.76,3406.32,1
1,1,0,0,44,1,2,1,0,0,0,2,2,0,0,0,0,74.88,3291.98,0
1,1,1,1,15,1,2,0,0,0,0,0,2,0,1,1,0,66.77,1034.92,0
0,0,0,0,68,1,2,0,0,0,2,2,2,0,0,1,0,89.85,6095.98,0
0,0,1,0,49,1,0,0,0,0,2,2,2,0,2,0,0,60.79,2970.6,0
0,1,1,1,10,1,2,2,1,1,1,1,1,1,0,1,3,26.78,247.61,1
0,1,1,0,4,1,2,0,2,2,2,0,0,2,1,1,2,90.23,336.64,1
0,0,0,0,21,0,1,1,2,2,2,0,0,0,0,1,0,59.26,1220.03,1
0,0,0,0,62,1,2,0,0,0,0,2,2,0,0,1,2,66.24,4107.21,0
0,0,1,0,11,1,2,0,0,0,0,0,0,0,0,0,2,81.09,862.3,1
0,0,1,1,44,1,2,0,0,0,0,2,2,0,1,1,0,66.3,2919.3,0
0,1,0,0,61,1,0,0,0,0,2,0,0,2,1,1,0,83.47,5100.37,1
0,0,0,0,9,1,2,1,0,0,0,0,2,0,1,1,2,89.61,812.53,0
0,0,1,0,46,1,0,0,0,2,0,2,0,2,0,1,3,86.03,3982.13,0
1,0,0,1,61,1,0,1,0,0,0,0,0,0,2,1,0,64.4,3932.82,0
0,0,1,0,13,1,0,1,0,2,0,0,2,0,0,0,1,85.51,1105.36,1
0,0,1,0,40,1,2,1,2,0,0,0,0,0,0,0,1,82.01,3272.65,1
0,0,0,1,50,1,0,1,2,0,0,0,0,0,0,1,3,57.74,2862.79,1
1,0,0,1,65,1,0,0,0,0,2,0,2,2,0,0,3,97.65,6324.07,1
1,0,1,0,68,1,2,0,2,2,2,0,0,0,0,1,0,84.73,5753.43,0
1,0,1,0,16,1,0,0,2,2,0,0,0,0,2,1,3,50.63,788.54,0
0,0,1,1,12,1,0,0,2,0,2,0,0,2,2,0,0,81.87,1004.66,0
0,1,1,0,27,0,1,0,0,0,0,0,0,0,2,1,2,59.07,1574.91,1
0,0,0,0,25,1,0,1,0,0,0,0,2,0,1,0,2,72.17,1792.31,1
0,0,0,1,2,1,2,2,1,1,1,1,1,1,2,1,3,29.99,70.28,0
1,1,0,0,40,1,2,2,1,1,1,1,1,1,0,1,3,26.36,1045.33,0
1,0,0,0,7,1,2,0,0,0,2,0,0,2,0,1,2,88.75,620.61,1
1,1,1,1,6,1,2,0,0,0,0,0,0,2,0,0,2,60.58,352.77,1
0,0,1,1,45,1,0,1,0,0,0,2,2,0,0,1,2,81.9,3713.53,1
1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,2,29.04,1914.94,0
1,0,0,0,35,1,0,1,0,2,0,2,2,0,0,0,0,86.05,3017.22,1
1,0,1,0,33,0,1,2,1,1,1,1,1,1,0,0,2,18.25,609.24,0
0,0,0,0,17,1,2,2,1,1,1,1,1,1,1,1,2,29.45,502.46,0
1,1,0,0,64,1,0,0,0,0,2,0,2,0,2,1,2,75.94,4850.92,0
1,1,0,1,56,1,2,1,0,0,0,0,2,2,0,1,2,96.0,5383.36,1
1,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,1,31.32,966.17,1
0,0,1,0,2,1,0,0,0,0,0,0,2,2,0,1,2,67.85,142.46,1
1,0,1,1,69,0,1,1,0,2,2,0,2,2,1,1,0,58.67,4060.13,0
0,0,1,0,27,1,2,0,0,2,0,0,2,2,1,1,0,69.3,1874.11,0
1,0,1,0,15,1,0,1,2,0,2,0,2,2,0,1,0,97.03,1469.36,1
0,0,0,0,26,1,0,0,2,0,0,0,2,2,0,1,1,100.06,2595.31,0
1,0,1,0,33,1,2,1,0,2,0,0,0,0,0,1,3,67.21,2202.76,1
0,1,1,1,43,1,2,0,0,0,2,2,0,2,2,0,0,57.94,2499.26,0
0,0,0,1,19,1,2,0,0,2,0,2,0,0,0,0,2,52.59,988.67,0
1,0,1,1,17,0,1,0,0,2,2,2,0,2,0,0,2,64.06,1075.73,1
1,0,1,0,67,0,1,0,0,2,0,0,0,0,1,1,0,38.8,2597.95,0
1,0,0,0,20,1,0,0,0,2,2,0,0,0,0,0,2,56.04,1131.46,1
0,0,1,1,25,1,2,0,0,0,0,0,2,0,1,1,2,79.07,1989.56,0
1,0,1,0,1,1,0,2,1,1,1,1,1,1,0,0,2,24.56,30.7,1
1,0,1,0,55,0,1,0,2,2,0,0,0,0,0,1,3,72.71,4034.66,0
0,0,0,0,47,1,2,0,2,0,0,0,0,0,1,0,3,72.39,3399.17,0
1,0,1,0,10,1,0,2,1,1,1,1,1,1,0,0,0,29.61,305.45,1
0,0,0,0,9,1,2,0,2,0,0,2,2,0,1,1,1,91.38,814.91,0
0,0,0,0,31,1,0,0,0,2,0,0,2,0,0,0,3,59.7,1868.32,1
0,0,1,1,36,0,1,1,0,2,0,2,2,2,0,0,0,90.45,3253.76,1
1,0,0,0,48,1,2,2,1,1,1,1,1,1,1,1,3,23.48,1115.07,0
0,0,0,0,68,1,0,0,0,2,0,2,0,0,2,1,3,70.5,4812.53,0
0,0,0,1,16,1,0,1,0,0,2,0,0,2,1,1,3,86.37,1376.93,0
0,0,1,1,41,1,2,0,2,0,0,2,0,0,0,0,2,64.29,2623.12,0
1,1,1,0,60,1,0,1,0,0,0,0,0,0,1,1,0,57.07,3441.81,0
1,0,0,0,17,1,0,0,2,2,2,0,0,0,1,0,0,64.27,1089.3,0
0,0,0,0,44,1,0,1,0,0,0,0,2,0,2,1,0,88.97,3906.43,1
1,1,1,0,32,1,0,0,0,0,0,0,2,0,1,1,1,62.17,1978.81,0
0,0,0,0,62,1,2,2,1,1,1,1,1,1,2,0,0,25.2,1566.06,0
0,1,0,1,8,1,0,0,0,2,0,0,0,2,0,1,2,76.41,614.68,1
0,0,1,0,11,1,0,1,0,2,2,2,0,0,0,0,1,66.76,749.43,0
1,0,1,1,48,1,0,2,1,1,1,1,1,1,0,1,1,32.24,1577.01,0
1,0,0,1,70,1,0,1,2,0,0,2,0,0,1,1,0,49.39,3438.72,0
0,1,0,0,33,1,0,0,2,2,2,0,0,2,2,1,1,90.09,2966.73,1
0,0,0,0,30,1,2,0,0,0,0,0,0,2,0,0,2,54.57,1637.88,1
1,0,1,0,7,1,0,1,2,2,2,0,2,2,0,0,3,78.97,543.61,1
0,0,1,0,12,1,2,1,2,0,0,0,2,2,0,1,3,71.42,856.72,1
1,0,1,0,12,1,2,1,0,0,0,2,2,2,2,1,1,80.13,960.2,0
0,0,0,1,44,1,2,1,0,0,0,0,2,2,0,1,3,84.29,3705.45,1
1,1,1,0,53,0,1,0,0,0,0,0,2,0,1,1,0,57.7,3064.31,0
1,0,0,1,55,1,2,1,0,0,0,2,2,0,1,1,0,81.42,4466.8,0
0,0,1,1,45,1,2,0,0,2,0,2,0,0,0,1,2,81.69,3688.83,0
0,0,1,0,48,1,0,1,0,0,0,0,2,2,0,0,3,68.84,3295.19,0
0,0,1,1,53,1,0,0,2,0,2,2,0,2,0,0,3,77.38,4106.54,1
1,0,1,0,13,1,0,1,0,2,0,2,0,0,1,1,0,57.42,756.44,0
1,0,1,0,22,1,0,0,0,2,0,2,0,2,1,1,3,86.68,1884.74,1
0,0,0,0,60,1,2,1,2,0,2,2,0,0,0,1,2,51.36,3045.71,0
