gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,35,1,0,1,0,2,0,0,0,0,2,0,1,86.77762751942821,3027.4825932271356,0
1,0,1,0,33,0,1,1,0,0,0,0,0,0,1,0,2,79.80168698136009,2632.081904679239,1
0,0,0,0,12,0,1,1,2,0,0,2,2,2,1,0,2,79.94627636177472,968.8243987829219,0
1,1,1,0,32,1,2,0,0,0,0,0,0,2,0,1,0,98.79248104001654,3172.2800703454363,0
1,1,1,0,28,1,2,0,0,0,0,0,0,2,1,0,2,89.79931437203265,2510.9012126848647,0
1,0,1,0,12,0,1,0,0,0,2,2,0,2,0,0,2,69.04423108447557,834.8006023774446,0
1,0,1,1,14,1,2,1,0,2,0,0,0,0,0,1,0,79.06222793965486,1091.4458250163134,1
1,0,0,0,20,0,1,1,0,0,2,0,0,0,2,0,2,64.98209408138699,1294.9180726150457,0
1,0,1,1,17,1,0,1,2,0,2,0,0,0,0,1,1,78.9744920670949,1357.255554099851,1
1,0,0,0,36,1,0,1,0,2,2,0,0,0,0,1,2,64.35048182037619,2330.051226012004,1
1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,0,2,83.8340864992006,174.36031136255906,0
0,1,0,0,36,1,2,0,0,0,0,2,2,0,0,1,1,82.48064336627665,2967.8848163278744,1
1,0,1,0,32,0,1,0,0,0,0,2,0,2,1,1,2,58.86343654275701,1892.102572534686,0
1,0,0,0,18,1,2,0,0,0,0,0,0,2,2,1,2,118.90279414791753,2140.0180127421377,0
0,0,0,0,13,0,1,0,0,2,0,2,2,2,0,1,2,95.68867465548178,1245.635056596197,0
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,2,30.45676052367737,122.71087117877059,0
0,0,1,1,19,1,0,0,0,0,0,0,0,0,0,0,2,86.34656698362565,1632.8295696282694,0
0,1,1,0,36,1,2,2,1,1,1,1,1,1,2,1,1,32.231822899023726,1167.6048724780478,0
1,0,1,0,10,1,2,1,2,0,0,0,0,0,2,1,0,67.86992513605102,667.9997787547592,0
1,0,0,0,24,1,0,0,0,0,2,0,0,0,2,0,2,106.449187113679,2562.5389392701936,0
1,0,1,1,27,1,2,1,0,2,0,0,0,0,0,1,0,77.22791094656287,2075.547570851478,0
0,0,1,0,28,0,1,1,0,2,2,2,2,0,0,1,0,68.4479327276477,1909.3213592151606,0
1,0,1,0,35,1,0,1,0,0,0,0,0,2,0,1,0,78.99292201307317,2736.343796899528,0
0,0,0,1,24,1,0,0,0,0,0,2,2,2,1,0,2,118.18493069811454,2834.877502237332,0
1,0,1,1,14,1,2,1,0,2,2,0,2,2,0,0,2,82.13582446047113,1151.7934321958894,0
0,0,0,1,31,0,1,1,0,0,0,0,2,2,0,1,2,88.35206682545257,2747.184796669564,1
0,0,0,1,28,1,2,1,0,0,0,0,2,0,2,1,1,111.58101550456074,3137.3771942246876,0
0,0,1,1,24,1,2,0,0,2,0,2,0,0,0,1,2,98.74644937233799,2355.012650657817,0
0,1,0,1,39,1,0,0,0,0,2,0,0,0,0,0,2,69.7718607791952,2730.9508452594114,0
0,0,1,1,27,1,0,0,0,0,0,0,2,0,2,1,2,110.63686497210905,2982.555011710943,0
0,0,0,1,6,1,0,0,0,0,0,2,0,2,0,1,1,72.788519709427,436.0105172744857,1
0,0,0,1,13,1,2,1,0,0,0,0,0,0,0,1,0,103.96526664555279,1350.495782836462,1
0,0,0,1,27,1,0,1,2,0,0,0,0,0,0,1,3,76.33659214174232,2056.5928411188456,1
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,3,39.07058356114947,303.66555792036644,1
1,0,1,1,22,1,2,0,0,2,0,0,0,0,0,0,2,70.86775792341841,1561.8828414673449,1
1,0,1,0,37,1,0,1,0,0,0,2,0,0,0,1,3,77.61894057145453,2880.012251590379,1
1,0,0,0,3,1,0,1,0,0,0,2,2,0,0,1,0,71.89868363917242,203.09833378991732,1
1,0,0,0,9,1,0,2,1,1,1,1,1,1,2,0,1,37.71441053800944,339.2351072783517,0
0,1,0,0,16,1,0,1,2,0,0,0,0,0,0,1,1,68.13912456702506,1083.935870525534,1
1,1,1,0,4,0,1,1,0,2,0,0,0,0,0,0,2,95.8881396249799,394.51177627810546,1
0,0,0,0,14,1,2,1,0,2,0,0,0,0,1,0,1,92.52328809816777,1300.2618288437955,1
1,0,0,1,24,1,0,1,0,0,0,0,0,0,2,1,1,84.08497428939782,2033.1264340898013,1
1,0,0,0,12,1,0,1,0,0,2,0,0,2,1,1,2,85.80706119442613,1014.1970843186222,0
1,0,0,1,7,1,2,1,2,2,0,0,2,2,0,0,2,82.67659247820151,589.0781133510221,1
0,0,1,1,2,0,1,2,1,1,1,1,1,1,2,1,3,23.349121522248986,48.3248971493837,0
0,0,0,0,24,1,0,1,0,2,0,0,2,2,1,1,0,89.58821030784173,2142.865312890249,0
1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,75.141709364294,4.892034935587032,1
1,0,0,0,39,1,2,0,2,0,0,0,0,0,2,1,2,70.83287884837016,2778.142607814711,0
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,1,43.976681741314366,675.6963673664446,0
0,0,0,1,18,1,0,1,2,0,2,0,0,2,1,1,1,91.39625697233592,1653.3548075446126,1
1,0,0,1,7,1,2,1,2,2,0,0,2,2,0,0,2,88.13589243659786,607.0352001979762,1
1,0,1,0,17,1,0,2,1,1,1,1,1,1,1,1,2,38.10327829750631,650.8543655918326,0
1,1,1,0,38,1,0,1,0,0,2,0,0,0,1,1,0,66.54417168070472,2532.102749627579,0
0,0,0,0,14,1,2,1,0,0,0,2,0,0,2,0,0,87.90518078020538,1243.0926971493118,1
0,0,0,1,29,1,0,0,2,0,0,0,0,2,0,1,3,78.12052026230504,2263.8463358166473,0
0,0,0,0,22,0,1,0,2,2,0,2,0,0,1,0,2,90.06345359848143,1981.5516969967505,1
0,1,1,0,14,0,1,0,0,0,0,0,0,0,2,1,2,70.76313653714499,984.148824590719,1
0,1,0,0,3,1,2,1,0,2,2,2,2,2,2,1,0,91.34379171179084,280.712248341743,1
0,0,0,0,26,1,2,1,0,2,0,0,2,2,0,1,2,100.882665524782,2620.795198752793,1
0,1,1,0,35,1,0,0,0,0,2,0,2,0,0,1,0,88.13078995991559,3086.4374344846015,0
0,1,1,0,14,0,1,0,0,0,0,0,0,0,2,1,2,72.57836785808664,1011.401649884374,1
1,0,0,1,29,1,0,1,0,0,0,2,0,0,0,1,3,104.8790979567539,3041.9662368831873,0
0,0,0,1,32,1,0,1,0,2,0,0,2,2,1,0,2,113.7186875370218,3628.1938711349276,1
0,1,1,0,28,1,2,1,0,0,0,0,0,0,2,0,1,66.78757968099364,1871.6611227360765,0
0,1,1,1,32,1,2,0,0,2,0,2,2,2,0,0,1,90.66480108738325,2895.2478825539874,0
1,0,0,1,12,1,0,0,2,2,0,0,0,2,2,0,0,114.40037048863012,1379.7977314078437,0
1,0,1,0,28,1,0,1,0,2,0,0,2,0,0,1,0,90.95666159570685,2565.261058864837,1
1,0,1,0,7,1,0,1,0,2,0,2,0,0,1,1,0,70.68467196169343,503.24971615306873,0
1,0,0,0,0,1,2,1,2,2,0,0,0,0,2,0,1,82.75834635905426,-11.199225138336157,0
0,0,0,1,19,1,0,0,0,0,2,0,2,2,1,1,1,88.28876493086187,1673.8935665273907,1
0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,3,82.84307822810428,-16.096950841174667,1
0,0,1,0,34,1,2,0,2,2,2,0,2,2,0,0,3,123.81109557133054,4209.712950044159,1
0,0,1,0,36,1,0,1,0,0,0,0,2,0,0,1,2,113.04946630307725,4052.0385514169084,1
0,0,0,0,28,1,2,1,2,0,0,0,0,0,1,1,2,82.51452556681568,2298.3929428137944,0
1,1,0,0,14,1,2,0,0,0,0,0,0,0,0,1,0,60.90586602593594,863.6446922664934,0
1,0,0,0,4,1,0,1,2,0,0,2,0,2,2,0,2,80.93884667339714,332.36575523805186,1
0,1,0,0,32,1,2,0,0,2,0,0,2,2,2,1,2,102.16861418432887,3254.1919826588587,0
1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,0,38.49278552335712,765.3813088286917,0
0,0,1,1,23,1,2,1,0,0,2,0,0,0,2,1,2,69.83975313329789,1610.9491946150954,0
0,0,0,1,17,0,1,2,1,1,1,1,1,1,1,0,3,23.229229274239128,398.8218302421721,0
0,0,0,0,35,1,0,0,0,0,0,0,2,0,0,0,3,96.00615393175904,3343.943715639483,0
1,0,1,0,25,1,2,0,0,0,0,0,2,2,0,0,2,117.41070849908198,2937.867809298688,0
1,0,0,0,12,1,0,1,0,2,0,0,0,0,0,1,1,74.4420262192279,887.225788322489,1
0,0,1,1,20,1,2,0,0,2,0,2,0,0,0,0,3,66.89322211134566,1349.8511212763724,0
0,0,0,0,13,1,2,0,2,2,0,0,2,0,0,1,3,95.35098915291964,1237.5610612614448,0
0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,2,39.49433350189765,674.9965442364828,0
1,0,0,0,10,1,0,0,0,2,0,2,0,0,2,1,0,83.54696673209753,834.3784612461642,0
0,0,0,0,14,1,0,0,2,0,0,0,0,0,0,1,2,58.725836429487245,828.8261546160032,0
1,0,1,0,28,1,2,1,0,0,2,0,0,0,0,1,1,99.48435041291576,2777.881117351544,1
0,0,1,1,1,0,1,1,0,2,0,2,2,2,2,1,3,122.27308832186161,128.95562126865136,0
0,0,1,0,20,1,2,1,2,2,2,0,0,0,0,1,2,98.94411189214347,1990.9718660429432,1
0,0,0,1,18,1,0,1,2,0,2,0,0,2,1,1,1,94.70273183141514,1723.0047794445402,1
0,0,1,1,14,1,0,0,2,2,2,0,2,2,1,0,1,85.3921494382111,1211.3279882445268,0
1,0,0,0,15,0,1,0,0,0,0,0,0,2,0,0,3,97.150636996893,1451.8983366165571,0
1,0,1,0,31,1,0,0,0,0,0,0,2,0,0,0,1,100.73554460603252,3128.573380021694,1
1,0,0,1,28,1,0,1,0,0,0,0,2,0,0,0,2,79.78217880893581,2241.975979026719,0
1,0,0,0,20,1,2,2,1,1,1,1,1,1,0,1,0,38.84125154255895,782.7254794046726,1
1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,1,0,39.51675299687406,758.3530916144861,0
1,0,0,0,17,1,2,0,2,2,0,0,2,0,1,1,0,87.78645061499365,1496.609096590822,0
0,1,0,0,36,1,0,1,0,0,0,0,0,0,2,1,2,98.61585909436796,3544.7183733195675,0
0,0,0,0,11,1,0,1,2,0,2,2,2,0,2,1,1,107.74511710649683,1187.2673937057693,0
1,0,0,0,15,1,2,1,2,0,0,0,2,0,2,1,2,103.32290897704326,1558.3115016686475,0
1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,2,35.77121880206531,970.438961588071,0
0,0,1,1,5,1,0,0,0,0,0,0,0,2,0,1,2,84.221861341328,410.14577165487356,1
0,0,0,0,30,1,2,0,0,0,2,0,0,2,2,0,1,91.84347050393616,2746.527932350585,0
1,0,1,1,0,1,2,0,2,2,2,0,2,0,1,1,1,98.90365260602982,-4.092416167420198,1
1,0,1,0,17,1,2,1,0,0,2,0,2,2,0,1,3,112.2039667535081,1905.419299794194,1
0,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,3,99.50421200173871,598.5980042944708,1
1,0,1,0,6,1,2,1,0,0,0,2,2,2,2,1,1,98.29823947826023,580.018491836519,0
0,0,0,0,39,1,2,1,0,2,2,2,0,2,0,1,0,97.03935170323908,3792.484274767387,0
1,0,1,0,35,1,0,1,0,2,0,0,0,2,2,0,2,102.222026828212,3559.19529574472,0
0,0,0,0,39,1,2,1,0,2,2,2,0,2,0,1,0,99.75361692170453,3895.678076809182,0
0,1,1,1,23,1,0,1,2,2,0,0,0,0,0,0,2,72.19342066601416,1665.514009594526,1
1,0,1,0,1,1,2,1,2,2,0,0,0,2,1,0,1,90.67737004441067,97.11835658574331,0
0,0,0,0,24,1,0,1,0,0,0,0,2,0,2,1,0,119.53121385955443,2838.0792563000596,1
0,0,1,0,14,1,0,0,2,0,0,0,0,0,1,1,1,91.12732309940012,1262.2897685474402,0
1,0,1,0,23,1,2,1,0,2,2,0,0,0,0,1,0,91.14100277616298,2092.7161036776783,1
1,0,0,1,11,0,1,2,1,1,1,1,1,1,0,0,2,24.389623912110277,269.9686834112616,1
0,0,1,0,13,1,0,1,0,0,2,0,0,0,2,1,0,63.050444725246315,818.8418674073491,0
1,1,0,0,3,1,2,2,1,1,1,1,1,1,1,1,2,42.6659389906264,119.86035097217285,1
1,0,0,0,31,1,0,1,0,2,0,2,0,0,2,1,2,83.76242559054343,2609.465633174542,0
0,0,0,0,5,1,0,0,0,2,0,0,2,0,2,1,2,92.3632364762225,465.0564773770065,0
0,0,0,0,3,1,2,0,0,0,0,0,0,0,2,1,1,101.21417132407939,299.69496478400634,0
0,1,0,0,12,1,2,1,2,0,2,0,0,0,1,1,1,75.40640669892596,895.001165083722,1
0,0,1,1,36,1,0,0,0,0,0,0,0,0,0,0,3,111.6223991635442,4019.088502786764,1
0,0,0,0,35,1,0,2,1,1,1,1,1,1,0,1,1,38.988535906019884,1377.185761118376,0
0,1,0,0,35,1,0,2,1,1,1,1,1,1,0,0,2,42.646825663529036,1492.9906964977558,0
0,0,0,0,8,1,0,1,0,2,0,0,2,0,0,0,0,85.60818210649208,684.5449825202222,1
1,0,0,1,34,1,0,0,0,2,0,0,0,0,0,1,1,66.11394220232953,2248.536858825653,1
1,1,1,0,11,0,1,2,1,1,1,1,1,1,1,1,3,22.8077119883841,252.09099054908432,0
1,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,0,107.89523088356728,2802.9441372264046,1
1,1,0,0,3,0,1,0,2,0,0,2,0,0,0,0,1,80.47984385562314,231.71098151418752,1
0,0,1,0,31,1,2,1,2,2,2,0,0,2,0,1,1,97.29398887223557,3031.403798130474,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,37.11191508109015,6.374926022597396,0
0,1,1,1,33,1,0,0,2,2,0,0,2,0,0,1,1,98.72670145806727,3279.1524820812097,0
1,0,0,1,37,1,0,0,0,0,0,0,0,0,0,0,1,68.76202058630128,2549.1703211128224,0
0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,1,2,63.853324346630714,572.366999684642,1
0,0,0,0,26,1,2,0,0,2,0,2,0,2,0,0,2,87.58980467404767,2267.8765547169364,1
1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,2,39.50330446968506,1063.2892629597532,0
0,0,1,0,13,1,0,0,2,0,0,2,2,0,2,1,0,103.78585609261407,1337.6866996864928,0
1,0,0,0,7,1,2,1,0,2,2,0,2,2,2,1,2,89.98257029736492,650.8563988425664,1
1,0,0,0,37,1,0,1,0,0,0,2,0,2,1,0,2,88.1539152629555,3261.5245476343775,0
1,0,1,1,17,1,0,1,2,0,2,0,0,0,0,1,1,79.43200621463093,1358.2046717297208,1
1,0,0,0,15,1,0,0,0,0,0,0,0,2,0,0,2,102.18054064006526,1542.3277961591507,1
0,0,1,0,0,1,2,0,2,0,0,2,0,0,1,0,0,69.16460041646063,10.809151324642842,0
1,0,0,0,37,1,2,1,2,0,0,0,0,2,2,1,1,111.10170460828125,4136.241768342764,0
0,0,0,1,11,1,0,1,2,0,2,2,0,2,1,1,3,89.94342295674556,988.423533558838,1
0,0,1,1,31,1,0,2,1,1,1,1,1,1,1,0,1,39.48810206837131,1222.3125434775427,0
1,0,0,0,15,1,2,1,2,0,0,0,2,0,2,1,2,94.42808868739408,1418.0661332306793,0
0,0,1,1,24,1,2,0,0,0,0,2,2,0,1,1,0,78.40929762020376,1889.3085581724915,0
1,0,1,1,31,1,0,1,0,0,0,0,0,0,0,1,0,76.879624564241,2385.057132584638,1
1,0,0,1,25,1,2,0,0,2,0,2,0,2,1,1,3,96.44199810891908,2408.3614400494967,0
0,0,1,0,25,1,2,1,2,2,0,0,0,2,0,1,0,88.50053866454526,2205.354092659282,0
1,0,1,0,10,1,2,1,2,0,0,0,0,0,2,1,0,67.521073316847,667.4672383292321,0
0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,3,78.69496350901467,2.6947268336039603,1
0,0,0,1,29,1,0,0,2,0,0,0,0,2,0,1,3,76.05649434298851,2195.6495534473156,0
0,0,1,1,27,1,0,0,0,0,0,0,2,0,2,1,2,111.19522179695704,2984.1306625321913,0
0,0,1,1,14,1,0,0,0,2,0,0,2,2,0,1,1,93.19382418081138,1305.865933828892,0
0,0,1,0,25,1,0,0,2,0,2,2,0,0,0,0,2,77.0371047720662,1937.5539184780225,0
0,0,1,0,1,0,1,1,2,2,0,0,0,0,1,0,2,73.17644122115011,79.79455072749816,1
1,0,0,1,13,1,2,1,0,0,2,0,0,0,0,1,2,92.89532388976173,1207.4603321610825,1
1,0,1,1,31,1,0,0,0,2,2,0,0,0,2,1,1,62.46250300868834,1940.3676115932003,0
1,0,1,1,4,1,0,1,2,0,0,2,2,2,2,1,2,137.9301929180192,535.2496146424653,0
0,0,0,0,23,1,2,2,1,1,1,1,1,1,0,0,2,35.53941112242826,810.5100541712757,1
1,0,0,0,9,0,1,2,1,1,1,1,1,1,0,0,1,24.615616567110692,238.3212361969144,0
1,0,1,0,23,1,2,1,0,2,2,0,0,0,0,1,0,86.09589682868554,1992.046814535727,1
0,0,1,1,27,1,0,0,0,0,0,0,2,0,2,1,2,108.5151735542604,2922.793959254667,0
1,0,1,1,13,1,0,2,1,1,1,1,1,1,1,0,1,34.12641695502266,461.18654299943705,0
0,1,0,0,39,0,1,1,2,0,2,0,2,0,0,1,2,89.30026983710427,3475.531614728931,0
0,1,1,1,23,1,0,1,2,2,0,0,0,0,0,0,2,76.62273135262706,1754.0909007257067,1
1,0,1,0,13,1,2,1,2,0,2,0,2,2,2,0,2,83.45596539727032,1100.286725846188,0
0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,3,84.29472270351148,1024.6140729759354,1
0,0,1,1,14,1,2,2,1,1,1,1,1,1,1,1,3,37.26980999469094,515.8917448996415,0
1,0,0,0,38,1,0,1,0,0,2,0,0,0,0,1,0,95.26830597444933,3619.704738783235,1
1,0,1,0,3,1,0,1,2,2,2,0,2,2,0,0,3,98.41423054897486,291.82569183200735,1
1,0,0,0,19,1,0,1,0,2,0,0,0,0,1,1,0,89.02069076471369,1696.4345100806047,0
1,0,0,0,20,1,0,1,0,0,0,0,0,0,1,1,3,84.92811940182702,1714.2363072212127,0
0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,3,58.50848957081153,5.321545423629521,1
1,0,0,1,34,1,0,0,0,2,0,0,0,0,0,1,1,65.40808166737108,2222.735732574727,1
1,0,0,0,30,0,1,0,0,0,2,0,2,0,0,0,0,71.33240898054238,2126.509269323834,0
1,0,0,0,39,1,0,2,1,1,1,1,1,1,0,1,0,37.89779547288941,1485.7936547618708,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,3,42.07632249822016,324.3811084962702,1
1,0,0,0,35,1,0,0,0,0,0,0,0,2,2,1,3,77.30838799553493,2703.922249158766,0
1,0,0,1,23,1,2,1,0,0,0,0,0,0,0,1,2,90.87250740069426,2099.6500266542907,1
1,0,1,0,10,1,0,1,0,0,0,2,0,0,0,1,2,98.15130109019269,989.6252655034101,1
1,0,1,0,31,1,0,2,1,1,1,1,1,1,1,0,2,30.991580242607224,969.1261202740716,0
1,0,0,1,11,0,1,2,1,1,1,1,1,1,0,0,2,22.887302146099064,258.7495359589136,1
1,0,1,0,25,1,0,0,0,0,2,0,2,0,2,1,1,81.74187422177076,2045.0054501581064,0
1,0,0,0,34,0,1,0,2,0,0,0,0,0,0,0,2,63.18249273319975,2151.2262991730095,0
0,0,0,0,16,1,2,0,0,0,0,0,0,2,0,0,2,71.77625019196849,1149.3407057187,1
0,0,0,0,24,1,2,0,2,2,0,0,2,0,0,1,2,104.36542260995769,2509.5959169612092,0
1,1,0,0,35,1,2,0,0,0,0,0,0,2,0,0,2,92.9123314654044,3257.2839656992032,0
1,1,1,0,39,1,2,1,2,0,0,0,0,2,1,1,0,89.53158684634641,3493.065171929463,0
1,0,0,0,4,1,2,2,1,1,1,1,1,1,0,1,0,33.686654882598624,139.88476075503507,1
0,0,0,0,12,0,1,0,0,2,0,0,2,2,2,1,2,83.04081532574673,989.6415736253657,0
0,0,0,1,8,1,2,1,2,2,2,2,0,0,2,0,0,60.275577715571394,479.1350549470823,0
0,0,1,0,18,1,0,0,0,0,2,0,0,2,1,1,3,93.35117011189347,1682.6260476243192,0
0,0,1,1,14,1,0,0,2,2,2,0,2,2,1,0,1,88.15732899230956,1253.4377357180092,0
1,0,1,1,26,1,2,1,0,2,2,0,0,0,1,1,0,105.28555693012764,2742.714388624615,1
1,0,1,1,26,1,2,1,0,2,2,0,0,0,1,1,0,91.66113581664976,2381.8421717655924,1
1,0,0,0,30,0,1,1,0,0,2,0,0,0,0,0,1,47.90498835716105,1434.9474120968189,1
1,0,0,0,28,1,2,0,0,2,0,0,0,2,0,1,0,74.98627492623284,2107.057353021989,0
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,2,33.68205354034292,234.80176158897504,1
0,0,1,0,27,1,2,0,0,2,0,2,0,0,0,1,3,53.21761856202163,1443.2495110300401,0
0,0,0,0,24,1,0,1,0,0,0,0,2,0,2,1,0,113.59840502456822,2731.477761150569,1
1,0,1,0,15,1,2,1,0,2,0,0,2,0,0,0,1,81.14625056391671,1204.7329787867502,0
1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,81.2972340389768,4.727850227216749,0
0,0,1,0,37,1,2,0,2,2,2,0,2,0,0,1,3,89.55488132441428,3318.186847143436,0
1,1,0,0,37,1,0,1,2,0,0,0,0,2,1,1,0,86.65777743843009,3214.304443902968,0
1,1,0,0,25,1,2,1,0,0,0,2,0,2,1,1,2,102.99291605225285,2566.452067428002,0
0,0,0,0,39,1,0,0,0,0,0,2,2,2,0,0,3,99.21218819713644,3880.2164406896413,0
0,1,0,0,18,1,0,1,2,2,2,0,0,2,0,1,0,106.22812413334131,1910.438259487241,1
1,1,1,1,31,1,0,1,2,2,0,2,0,2,0,1,0,86.50106134340221,2701.4156449791494,0
0,0,1,1,22,1,2,0,2,0,0,2,0,0,0,0,2,82.16251544854346,1825.0996694135367,0
0,1,0,0,9,1,2,1,0,0,0,0,0,0,0,0,0,94.1115354964219,840.9232175506785,1
1,0,1,0,30,1,0,1,2,0,2,0,2,0,0,1,0,94.85641931345666,2832.0003934547294,0
1,0,0,0,12,1,0,1,0,0,2,0,0,2,1,1,2,83.27379438362699,1006.2579570492823,0
1,0,0,0,11,1,0,0,0,2,0,2,2,0,0,1,3,82.35558131776217,897.7117041593044,1
1,0,1,0,32,0,1,0,0,0,0,2,0,2,1,1,2,64.56234564047098,2077.47013572585,0
0,0,1,0,36,0,1,2,1,1,1,1,1,1,0,1,2,21.3702802228372,774.6287067982101,0
0,0,0,1,19,1,0,0,2,0,0,0,0,0,0,1,0,78.16924934127411,1470.6796475727324,1
1,0,1,0,33,1,2,1,0,0,0,0,2,0,2,0,2,77.9871428795023,2581.396357465511,1
0,0,0,1,17,0,1,2,1,1,1,1,1,1,1,0,3,21.65516272293093,369.5102754754335,0
0,0,0,0,39,1,0,0,2,2,0,0,0,2,0,1,2,93.29540942758719,3642.642083915175,0
1,0,1,0,18,0,1,2,1,1,1,1,1,1,0,0,2,21.237975362086946,397.52402251555316,0
0,1,1,0,37,1,0,0,2,0,0,2,2,2,0,1,0,111.15137035953263,4111.301481682086,0
1,0,1,0,9,1,2,1,0,2,0,0,0,0,2,1,1,90.32316358022425,820.4886895358495,1
0,1,1,0,39,1,0,1,2,0,2,0,2,2,0,1,3,94.59162996232195,3683.0896818271344,1
1,1,0,0,13,1,2,2,1,1,1,1,1,1,2,1,2,32.066621485265,411.1280300256439,0
1,1,1,0,37,1,0,2,1,1,1,1,1,1,0,1,2,32.161976379261034,1187.8116508959267,0
1,0,0,0,15,1,0,0,0,0,0,0,0,2,0,0,2,113.34633948454756,1693.9912782440626,1
0,0,0,1,4,1,0,1,0,0,2,0,2,2,2,1,3,78.09091716645587,318.0422836492086,0
1,0,1,1,28,1,2,0,0,2,0,0,2,2,0,1,2,103.22145434451379,2876.9663589883735,0
1,0,1,0,20,1,0,0,2,0,0,0,2,0,2,0,2,76.20698119382473,1532.4350953196838,1
0,1,1,0,30,1,2,1,2,2,0,2,0,0,0,0,3,94.05112605323914,2813.918495724258,0
0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,1,1,82.30106773147892,168.37918110112037,0
1,0,1,1,33,1,0,0,0,2,0,0,0,0,1,1,2,83.07608112624453,2729.636344551348,0
0,0,0,1,19,1,0,0,0,0,2,0,2,2,1,1,1,77.53931142002317,1478.0242407180242,1
1,0,1,0,26,1,2,1,0,0,0,2,0,0,1,0,0,62.10012040009103,1625.443205361803,0
0,0,1,0,33,1,2,1,2,0,0,2,0,0,2,1,2,88.0134039214186,2904.5400411362334,0
1,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,38.65434767201479,15.486822387779739,0
1,0,0,0,16,1,0,1,0,2,2,2,0,2,2,1,1,94.34005057272239,1508.0417356441412,0
0,0,1,1,38,1,0,1,0,0,0,2,2,0,0,1,2,66.77148943387994,2541.4302760062365,0
1,0,0,0,29,1,2,2,1,1,1,1,1,1,0,1,1,29.143008840183587,835.8925866343479,0
1,0,1,0,18,0,1,2,1,1,1,1,1,1,0,1,3,22.170335075948746,403.450340395322,0
0,0,0,0,14,1,0,0,0,0,0,0,0,0,1,1,0,76.49847074574946,1065.2971975133748,1
1,1,0,0,23,1,0,1,0,0,2,2,0,0,0,0,2,69.85292667075441,1599.4134002914548,1
0,0,0,0,30,1,2,2,1,1,1,1,1,1,2,0,3,33.355051365516026,1016.4525770446899,0
0,0,0,0,29,1,0,1,0,2,2,2,2,2,1,1,2,95.45190715319521,2755.4030988909226,1
1,0,0,0,31,1,0,1,0,0,0,0,2,0,2,0,2,107.16686892639585,3321.0252521464863,1
1,0,1,0,11,1,0,1,2,0,0,0,2,0,2,1,2,72.67644393447506,806.5687859200126,0
0,1,0,1,30,1,0,1,2,0,2,0,2,0,0,1,2,95.00382601962619,2852.455489650948,0
0,0,0,0,33,1,2,2,1,1,1,1,1,1,2,1,2,33.91194278106667,1100.6208418461292,0
1,0,0,0,2,1,2,1,0,2,0,0,0,2,1,1,2,86.35219576511471,178.74348422695726,1
0,0,0,1,29,1,2,1,0,0,0,0,2,0,2,1,3,110.76103878822089,3198.2801352743327,0
0,0,1,0,30,0,1,1,0,0,0,0,2,0,0,1,3,66.11248616427613,1978.942065441828,1
0,0,0,1,11,1,0,1,2,0,2,2,0,2,1,1,3,91.05492376796659,999.1617349222893,1
1,0,1,0,1,1,0,0,2,2,0,0,0,0,2,1,2,74.11790577210006,44.917612568954475,0
1,0,0,0,2,1,2,1,0,2,0,0,0,2,1,1,2,82.98694703481995,164.91488842127725,1
0,0,1,0,37,1,0,0,0,2,0,0,0,0,1,0,3,60.136902485838036,2231.72416594762,0
0,1,0,0,34,1,0,2,1,1,1,1,1,1,1,1,1,38.00485789615171,1290.4643242088205,0
0,1,0,0,34,1,0,0,2,2,0,0,0,0,2,0,3,70.96798229257692,2414.7606960816215,0
0,0,1,1,22,1,2,0,2,0,0,2,0,0,0,0,2,84.50037946201346,1881.6262167021544,0
0,0,1,0,21,1,2,1,0,2,2,0,0,0,1,1,3,88.14967793274887,1862.39763891791,1
